1361559597.398941 772 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.400121 774 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.401277 776 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.402448 778 222 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.403147 779 222 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.407801 780 222 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.408406 781 222 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.411478 784 232 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.415490 787 192 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.415898 788 192 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.416691 789 192 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.417087 790 192 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.417732 793 192 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.419119 797 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.420337 798 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.420857 799 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.424054 801 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.425350 803 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.426513 805 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.427042 807 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.427738 809 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.428907 811 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.430085 813 222 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.446084 818 212 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.446587 819 212 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.446898 821 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.447212 822 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.447530 823 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.447825 824 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.448639 827 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.448967 828 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.449280 829 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.449607 830 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.455618 834 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.456412 836 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.456591 837 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.456761 838 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.456963 839 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
